gene_name	num_isoforms	biotype	source
ENSG00000301176	1	lncRNA	ensembl
LUARIS	1	lncRNA	ensembl
STK17A	4	protein_coding	ensembl
COA1	19	protein_coding	ensembl
ENSG00000302335	1	lncRNA	ensembl
BLVRA	5	protein_coding	ensembl
ENSG00000229497	1	processed_pseudogene	ensembl
MRPS24	5	protein_coding	ensembl
URGCP-MRPS24	1	protein_coding	ensembl
ENSG00000299152	1	lncRNA	ensembl
URGCP	13	protein_coding	ensembl
TUBG1P	1	processed_pseudogene	ensembl
UBE2D4	11	protein_coding	ensembl
POLR2J4	85	transcribed_unprocessed_pseudogene	ensembl
RASA4EP	1	transcribed_unprocessed_pseudogene	ensembl
UPK3BL3P	1	transcribed_unprocessed_pseudogene	ensembl
SPDYE1	3	protein_coding	ensembl
RASA4CP	1	transcribed_unprocessed_pseudogene	ensembl
LINC00957	12	lncRNA	ensembl
ENSG00000288746	14	lncRNA	ensembl
DBNL	22	protein_coding	ensembl
MIR6837	1	miRNA	ensembl
PGAM2	1	protein_coding	ensembl
ENSG00000239775	2	lncRNA	ensembl
POLM	18	protein_coding	ensembl
MIR6838	1	miRNA	ensembl
ENSG00000301607	3	lncRNA	ensembl
ENSG00000294832	1	lncRNA	ensembl
AEBP1	9	protein_coding	ensembl
MIR4649	1	miRNA	ensembl
POLD2	68	protein_coding	ensembl
RNA5SP230	1	rRNA_pseudogene	ensembl
MYL7	10	protein_coding	ensembl
GCK	14	protein_coding	ensembl
ENSG00000300758	2	lncRNA	ensembl
ENSG00000307930	2	lncRNA	ensembl
ENSG00000310458	3	lncRNA	ensembl
YKT6	15	protein_coding	ensembl
CAMK2B	49	protein_coding	ensembl
ENSG00000297694	1	lncRNA	ensembl
ENSG00000279853	1	TEC	ensembl
NUDCD3	11	protein_coding	ensembl
RPL32P18	1	processed_pseudogene	ensembl
RNU6-1097P	1	snRNA	ensembl
RPL36AP27	1	processed_pseudogene	ensembl
NPC1L1	4	protein_coding	ensembl
DDX56	12	protein_coding	ensembl
ENSG00000300114	6	lncRNA	ensembl
TMED4	5	protein_coding	ensembl
ENSG00000287574	2	lncRNA	ensembl
ENSG00000271586	1	processed_pseudogene	ensembl
ENSG00000307684	1	lncRNA	ensembl
OGDH	9	protein_coding	ensembl
ENSG00000307669	1	lncRNA	ensembl
ENSG00000297379	1	lncRNA	ensembl
ZMIZ2	14	protein_coding	ensembl
ENSG00000228596	1	lncRNA	ensembl
ENSG00000297670	2	lncRNA	ensembl
PPIA	18	protein_coding	ensembl
H2AZ2	8	protein_coding	ensembl
H2AZ2-DT	22	lncRNA	ensembl
PURB	1	protein_coding	ensembl
MIR4657	1	miRNA	ensembl
ENSG00000307228	1	lncRNA	ensembl
ENSG00000272768	1	lncRNA	ensembl
ENSG00000230160	1	processed_pseudogene	ensembl
ENSG00000260997	1	lncRNA	ensembl
ENSG00000308366	1	lncRNA	ensembl
MYO1G	8	protein_coding	ensembl
SNHG15	15	lncRNA	ensembl
SNORA9	1	snoRNA	ensembl
ENSG00000309655	3	lncRNA	ensembl
CCM2	20	protein_coding	ensembl
NACAD	2	protein_coding	ensembl
ENSG00000296596	1	lncRNA	ensembl
TBRG4	17	protein_coding	ensembl
SNORA5A	1	snoRNA	ensembl
SNORA5C	1	snoRNA	ensembl
SNORA5B	1	snoRNA	ensembl
RAMP3	3	protein_coding	ensembl
ENSG00000289251	4	lncRNA	ensembl
ENSG00000305497	1	lncRNA	ensembl
ENSG00000303084	3	lncRNA	ensembl
ENSG00000303071	4	lncRNA	ensembl
ENSG00000286738	6	lncRNA	ensembl
ENSG00000275295	1	processed_pseudogene	ensembl
ELK1P1	1	processed_pseudogene	ensembl
ENSG00000297320	3	lncRNA	ensembl
ENSG00000225537	1	lncRNA	ensembl
ENSG00000226999	1	processed_pseudogene	ensembl
ADCY1	5	protein_coding	ensembl
ENSG00000290107	1	lncRNA	ensembl
ENSG00000291207	65	lncRNA	ensembl
SEPTIN7P2	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000291208	8	lncRNA	ensembl
GTF2IP13	1	transcribed_unprocessed_pseudogene	ensembl
RNU6-241P	1	snRNA	ensembl
CICP20	1	processed_pseudogene	ensembl
ENSG00000226838	1	unprocessed_pseudogene	ensembl
ENSG00000251378	1	unprocessed_pseudogene	ensembl
RNU6-326P	1	snRNA	ensembl
ENSG00000301608	1	lncRNA	ensembl
CCDC201	1	protein_coding	ensembl
IGFBP1	3	protein_coding	ensembl
IGFBP3	9	protein_coding	ensembl
ENSG00000308377	1	lncRNA	ensembl
ENSG00000237471	10	lncRNA	ensembl
ENSG00000303781	2	lncRNA	ensembl
FTLP15	1	processed_pseudogene	ensembl
TTC4P1	1	transcribed_processed_pseudogene	ensembl
ENSG00000303795	2	lncRNA	ensembl
ENSG00000303748	3	lncRNA	ensembl
ZNF619P1	1	processed_pseudogene	ensembl
ENSG00000297745	1	lncRNA	ensembl
ENSG00000308545	4	lncRNA	ensembl
ENSG00000229459	1	lncRNA	ensembl
ENSG00000237760	1	lncRNA	ensembl
ENSG00000302761	3	lncRNA	ensembl
ENSG00000230680	8	lncRNA	ensembl
ENSG00000301892	1	lncRNA	ensembl
ENSG00000297371	1	lncRNA	ensembl
HMGN1P19	1	processed_pseudogene	ensembl
ENSG00000233539	3	lncRNA	ensembl
ENSG00000293095	1	lncRNA	ensembl
EPS15P1	1	transcribed_processed_pseudogene	ensembl
ENSG00000308757	1	lncRNA	ensembl
ENSG00000232072	2	lncRNA	ensembl
ENSG00000223829	9	lncRNA	ensembl
ENSG00000229192	4	lncRNA	ensembl
MRPL42P4	1	transcribed_processed_pseudogene	ensembl
ENSG00000296553	3	lncRNA	ensembl
SRSF8CP	1	transcribed_processed_pseudogene	ensembl
ENSG00000296537	4	lncRNA	ensembl
ENSG00000304391	1	lncRNA	ensembl
ENSG00000304407	1	lncRNA	ensembl
ENSG00000306651	1	lncRNA	ensembl
ENSG00000286315	1	lncRNA	ensembl
TNS3	15	protein_coding	ensembl
ENSG00000304374	2	lncRNA	ensembl
ENSG00000294983	1	lncRNA	ensembl
ENSG00000308488	1	lncRNA	ensembl
LINC01447	8	lncRNA	ensembl
ENSG00000299836	2	lncRNA	ensembl
ENSG00000299853	2	lncRNA	ensembl
LINC02902	4	lncRNA	ensembl
ENSG00000294821	1	lncRNA	ensembl
PKD1L1	8	protein_coding	ensembl
LINC00525	1	lncRNA	ensembl
PKD1L1-AS1	2	lncRNA	ensembl
ENSG00000225507	1	processed_pseudogene	ensembl
HUS1	8	protein_coding	ensembl
ENSG00000300503	1	lncRNA	ensembl
ENSG00000300483	1	lncRNA	ensembl
SUN3	9	protein_coding	ensembl
C7orf57	6	protein_coding	ensembl
ENSG00000298149	1	lncRNA	ensembl
UPP1	12	protein_coding	ensembl
ENSG00000298868	6	lncRNA	ensembl
ABCA13	8	protein_coding	ensembl
ENSG00000228173	1	lncRNA	ensembl
LINC02838	2	lncRNA	ensembl
ENSG00000298673	1	lncRNA	ensembl
ENSG00000309162	3	lncRNA	ensembl
ENSG00000225705	1	processed_pseudogene	ensembl
ENSG00000279578	1	TEC	ensembl
ENSG00000310317	1	lncRNA	ensembl
ENSG00000299032	5	lncRNA	ensembl
GDI2P1	1	processed_pseudogene	ensembl
CDC14C	1	protein_coding	ensembl
ENSG00000299056	1	lncRNA	ensembl
ENSG00000234686	1	lncRNA	ensembl
DDX43P2	1	processed_pseudogene	ensembl
ENSG00000286995	2	lncRNA	ensembl
ENSG00000303818	1	lncRNA	ensembl
ENSG00000279104	1	TEC	ensembl
VWC2	1	protein_coding	ensembl
ZPBP	6	protein_coding	ensembl
GNL2P1	1	processed_pseudogene	ensembl
ENSG00000287521	1	lncRNA	ensembl
SPMIP7	1	protein_coding	ensembl
ENSG00000228005	1	lncRNA	ensembl
ENSG00000300822	5	lncRNA	ensembl
ENSG00000301758	1	lncRNA	ensembl
ENSG00000231681	2	lncRNA	ensembl
ENSG00000296023	1	lncRNA	ensembl
ENSG00000235620	1	lncRNA	ensembl
IKZF1	22	protein_coding	ensembl
ENSG00000302737	1	lncRNA	ensembl
ENSG00000285165	1	lncRNA	ensembl
RNU6-1091P	1	snRNA	ensembl
FIGNL1	12	protein_coding	ensembl
ENSG00000290114	1	lncRNA	ensembl
DDC	14	protein_coding	ensembl
DDC-AS1	1	lncRNA	ensembl
GRB10	26	protein_coding	ensembl
ENSG00000286658	2	lncRNA	ensembl
ENSG00000299093	1	lncRNA	ensembl
ENSG00000298723	3	lncRNA	ensembl
ENSG00000236046	1	lncRNA	ensembl
ENSG00000228085	1	processed_pseudogene	ensembl
ENSG00000228204	2	lncRNA	ensembl
ENSG00000300692	2	lncRNA	ensembl
ENSG00000201133	1	snoRNA	ensembl
ENSG00000298883	2	lncRNA	ensembl
ENSG00000298899	2	lncRNA	ensembl
COBL	11	protein_coding	ensembl
ENSG00000295961	1	lncRNA	ensembl
RPL7L1P2	1	processed_pseudogene	ensembl
ENSG00000295980	2	lncRNA	ensembl
ENSG00000288798	6	lncRNA	ensembl
CICP17	1	processed_pseudogene	ensembl
ENSG00000228897	1	processed_pseudogene	ensembl
ENSG00000227080	1	processed_pseudogene	ensembl
ENSG00000285741	12	lncRNA	ensembl
ENSG00000300234	1	lncRNA	ensembl
ROBO2P1	1	processed_pseudogene	ensembl
ENSG00000300256	1	lncRNA	ensembl
ENSG00000300276	1	lncRNA	ensembl
RN7SL292P	1	misc_RNA	ensembl
ENSG00000286987	1	lncRNA	ensembl
ENSG00000306964	2	lncRNA	ensembl
ENSG00000287039	3	lncRNA	ensembl
ENSG00000308305	2	lncRNA	ensembl
ENSG00000233960	1	lncRNA	ensembl
ENSG00000253028	1	snoRNA	ensembl
ENSG00000301993	1	lncRNA	ensembl
ENSG00000286908	1	lncRNA	ensembl
ENSG00000299820	1	lncRNA	ensembl
ENSG00000309876	5	lncRNA	ensembl
ENSG00000305956	1	lncRNA	ensembl
SGO1P2	1	processed_pseudogene	ensembl
ENSG00000300055	6	lncRNA	ensembl
RRBP1P1	1	processed_pseudogene	ensembl
POM121L12	1	protein_coding	ensembl
HAUS6P1	1	processed_pseudogene	ensembl
ENSG00000303928	1	lncRNA	ensembl
ENSG00000306470	1	lncRNA	ensembl
RNF138P2	1	processed_pseudogene	ensembl
RNU1-14P	1	snRNA	ensembl
ENSG00000299356	3	lncRNA	ensembl
ENSG00000295027	7	lncRNA	ensembl
RN7SKP218	1	misc_RNA	ensembl
ENSG00000234105	1	lncRNA	ensembl
ENSG00000228627	2	lncRNA	ensembl
LINC01446	42	lncRNA	ensembl
RNU2-29P	1	snRNA	ensembl
RAC1P9	1	processed_pseudogene	ensembl
ENSG00000232418	1	processed_pseudogene	ensembl
HAUS6P3	1	processed_pseudogene	ensembl
ENSG00000307573	1	lncRNA	ensembl
LINC02854	3	lncRNA	ensembl
ENSG00000287953	1	lncRNA	ensembl
ENSG00000280920	1	lncRNA	ensembl
ENSG00000297266	1	lncRNA	ensembl
LINC01445	15	lncRNA	ensembl
ENSG00000299764	1	lncRNA	ensembl
SLC25A5P3	1	transcribed_processed_pseudogene	ensembl
VSTM2A	8	protein_coding	ensembl
ENSG00000299644	1	lncRNA	ensembl
VSTM2A-OT1	1	lncRNA	ensembl
ENSG00000228735	1	lncRNA	ensembl
RNU6-1125P	1	snRNA	ensembl
ENSG00000295752	1	lncRNA	ensembl
ENSG00000298168	1	lncRNA	ensembl
RPL31P35	1	processed_pseudogene	ensembl
ENSG00000288525	1	processed_pseudogene	ensembl
ENSG00000286404	1	lncRNA	ensembl
SEC61G	7	protein_coding	ensembl
SEC61G-DT	23	lncRNA	ensembl
ENSG00000303536	8	lncRNA	ensembl
ENSG00000218586	1	processed_pseudogene	ensembl
ENSG00000308870	1	lncRNA	ensembl
EGFR	13	protein_coding	ensembl
EGFR-AS1	2	lncRNA	ensembl
ELDR	16	lncRNA	ensembl
ENSG00000237210	1	processed_pseudogene	ensembl
CALM1P2	1	processed_pseudogene	ensembl
ENSG00000306253	1	lncRNA	ensembl
ENSG00000230936	1	processed_pseudogene	ensembl
LANCL2	5	protein_coding	ensembl
VOPP1	17	protein_coding	ensembl
VOPP1-DT	1	lncRNA	ensembl
ENSG00000233977	1	lncRNA	ensembl
ENSG00000231394	1	lncRNA	ensembl
ENSG00000307388	1	lncRNA	ensembl
CDC42P2	1	processed_pseudogene	ensembl
TUBBP6	1	processed_pseudogene	ensembl
ENSG00000231317	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000291029	9	lncRNA	ensembl
FKBP9P1	1	transcribed_unprocessed_pseudogene	ensembl
RNU6-389P	1	snRNA	ensembl
ENSG00000299829	2	lncRNA	ensembl
SUMO2P3	1	processed_pseudogene	ensembl
CICP11	1	processed_pseudogene	ensembl
ENSG00000275875	1	processed_pseudogene	ensembl
ENSG00000273720	1	processed_pseudogene	ensembl
ENSG00000294153	3	lncRNA	ensembl
PSPHP1	1	transcribed_unprocessed_pseudogene	ensembl
RNU6-1126P	1	snRNA	ensembl
SEPTIN14	2	protein_coding	ensembl
ENSG00000235738	1	processed_pseudogene	ensembl
CICP12	1	processed_pseudogene	ensembl
ENSG00000229762	1	processed_pseudogene	ensembl
ENSG00000309724	2	lncRNA	ensembl
ENSG00000225018	1	processed_pseudogene	ensembl
ENSG00000227499	1	transcribed_processed_pseudogene	ensembl
ENSG00000249773	1	protein_coding	ensembl
ZNF713	6	protein_coding	ensembl
NIPSNAP2	11	protein_coding	ensembl
MRPS17	2	protein_coding	ensembl
PSPH	12	protein_coding	ensembl
CCT6A	9	protein_coding	ensembl
SNORA22B	1	snoRNA	ensembl
SNORA15	1	snoRNA	ensembl
SUMF2	23	protein_coding	ensembl
PHKG1	9	protein_coding	ensembl
ENSG00000308826	1	lncRNA	ensembl
CHCHD2	3	protein_coding	ensembl
ENSG00000308845	1	lncRNA	ensembl
NUPR2	1	protein_coding	ensembl
ENSG00000308815	5	lncRNA	ensembl
IFITM3P4	1	processed_pseudogene	ensembl
ENSG00000233028	1	processed_pseudogene	ensembl
ENSG00000285670	3	lncRNA	ensembl
CCNJP1	1	processed_pseudogene	ensembl
ENSG00000302341	1	lncRNA	ensembl
ENSG00000223559	1	processed_pseudogene	ensembl
ENSG00000224155	1	processed_pseudogene	ensembl
ENSG00000203462	1	unprocessed_pseudogene	ensembl
RNU6-1335P	1	snRNA	ensembl
SEPTIN14P24	1	unprocessed_pseudogene	ensembl
CICP8	1	processed_pseudogene	ensembl
ENSG00000224370	1	processed_pseudogene	ensembl
RNU6-1052P	1	snRNA	ensembl
ENSG00000232944	1	transcribed_processed_pseudogene	ensembl
ENSG00000291184	11	lncRNA	ensembl
ENSG00000237268	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000278205	1	unprocessed_pseudogene	ensembl
ENSG00000225488	8	lncRNA	ensembl
ENSG00000290193	27	lncRNA	ensembl
RBM22P3	1	transcribed_processed_pseudogene	ensembl
ENSG00000261275	1	lncRNA	ensembl
NMD3P2	1	processed_pseudogene	ensembl
ENSG00000223740	1	processed_pseudogene	ensembl
ENSG00000298436	2	lncRNA	ensembl
ENSG00000233288	9	lncRNA	ensembl
ENSG00000298399	2	lncRNA	ensembl
VN1R25P	1	transcribed_processed_pseudogene	ensembl
ENSG00000310072	2	lncRNA	ensembl
ENSG00000213650	1	transcribed_processed_pseudogene	ensembl
ENSG00000287019	33	lncRNA	ensembl
ENSG00000234716	1	processed_pseudogene	ensembl
ENSG00000213067	1	processed_pseudogene	ensembl
ENSG00000271047	1	processed_pseudogene	ensembl
ENSG00000303787	3	lncRNA	ensembl
TRIM60P16	1	processed_pseudogene	ensembl
ENSG00000228303	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000286477	14	lncRNA	ensembl
ENSG00000277174	1	unprocessed_pseudogene	ensembl
ENSG00000282879	1	processed_pseudogene	ensembl
CICP28	1	processed_pseudogene	ensembl
ENSG00000279072	2	lncRNA	ensembl
ENSG00000291021	5	lncRNA	ensembl
ENSG00000233437	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000225244	1	unprocessed_pseudogene	ensembl
MIR4283-1	1	miRNA	ensembl
ENSG00000298985	1	lncRNA	ensembl
TNRC18P3	1	unprocessed_pseudogene	ensembl
SLC29A4P1	1	unprocessed_pseudogene	ensembl
PHKG1P4	1	unprocessed_pseudogene	ensembl
SEPTIN7P15	1	unprocessed_pseudogene	ensembl
ZNF479	2	protein_coding	ensembl
ENSG00000286436	13	lncRNA	ensembl
GPCPD1P1	1	unprocessed_pseudogene	ensembl
ENSG00000296007	1	lncRNA	ensembl
ENSG00000283431	1	unprocessed_pseudogene	ensembl
ENSG00000284474	1	unprocessed_pseudogene	ensembl
MTATP6P8	1	unprocessed_pseudogene	ensembl
MTCO3P10	1	unprocessed_pseudogene	ensembl
ENSG00000283230	1	unprocessed_pseudogene	ensembl
MTND4LP32	1	unprocessed_pseudogene	ensembl
MTND4P4	1	unprocessed_pseudogene	ensembl
MTND5P6	1	unprocessed_pseudogene	ensembl
MTND6P29	1	unprocessed_pseudogene	ensembl
MTCYBP29	1	unprocessed_pseudogene	ensembl
GUSBP10	1	unprocessed_pseudogene	ensembl
MTND1P4	1	unprocessed_pseudogene	ensembl
MTND2P6	1	unprocessed_pseudogene	ensembl
MTCO1P10	1	unprocessed_pseudogene	ensembl
MTCO2P10	1	unprocessed_pseudogene	ensembl
ENSG00000284098	1	unprocessed_pseudogene	ensembl
MTATP6P10	1	unprocessed_pseudogene	ensembl
MTCO3P4	1	unprocessed_pseudogene	ensembl
ENSG00000284558	1	unprocessed_pseudogene	ensembl
ENSG00000284221	1	unprocessed_pseudogene	ensembl
MTND4P5	1	unprocessed_pseudogene	ensembl
MTND5P7	1	unprocessed_pseudogene	ensembl
ENSG00000284572	1	unprocessed_pseudogene	ensembl
MTCYBP5	1	unprocessed_pseudogene	ensembl
GUSBP12	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000234089	5	lncRNA	ensembl
RNU7-157P	1	snRNA	ensembl
ENSG00000302469	2	lncRNA	ensembl
ENSG00000287517	1	lncRNA	ensembl
ENSG00000274299	1	unprocessed_pseudogene	ensembl
ENSG00000307257	1	lncRNA	ensembl
ENSG00000280225	1	TEC	ensembl
ENSG00000300931	1	lncRNA	ensembl
MIR3147HG	29	lncRNA	ensembl
MIR3147	1	miRNA	ensembl
VN1R28P	1	unitary_pseudogene	ensembl
SAPCD2P2	1	processed_pseudogene	ensembl
ZNF716	1	protein_coding	ensembl
ENSG00000270957	1	processed_pseudogene	ensembl
ENSG00000298016	2	lncRNA	ensembl
ENSG00000299721	5	lncRNA	ensembl
NCOR1P3	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000293071	3	lncRNA	ensembl
ENSG00000243981	1	transcribed_processed_pseudogene	ensembl
ENSG00000270749	1	processed_pseudogene	ensembl
BSNDP4	1	processed_pseudogene	ensembl
ENSG00000230796	1	unprocessed_pseudogene	ensembl
ENSG00000237639	1	unprocessed_pseudogene	ensembl
ENSG00000233962	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000236261	1	unprocessed_pseudogene	ensembl
ENSG00000234085	1	unprocessed_pseudogene	ensembl
ENSG00000294747	1	lncRNA	ensembl
ENSG00000227015	1	unprocessed_pseudogene	ensembl
ENSG00000232161	1	unprocessed_pseudogene	ensembl
ENSG00000230271	1	unprocessed_pseudogene	ensembl
ENSG00000250923	1	unprocessed_pseudogene	ensembl
ENSG00000224484	1	unprocessed_pseudogene	ensembl
ENSG00000236907	1	unprocessed_pseudogene	ensembl
ENSG00000250618	1	unprocessed_pseudogene	ensembl
ENSG00000224653	1	unprocessed_pseudogene	ensembl
ENSG00000223836	1	unprocessed_pseudogene	ensembl
ENSG00000237236	1	unprocessed_pseudogene	ensembl
ENSG00000231232	1	unprocessed_pseudogene	ensembl
ENSG00000231484	1	unprocessed_pseudogene	ensembl
ENSG00000271696	1	processed_pseudogene	ensembl
ENSG00000294307	1	lncRNA	ensembl
ENSG00000233918	1	processed_pseudogene	ensembl
ENSG00000227148	16	lncRNA	ensembl
RNU6-417P	1	snRNA	ensembl
ENSG00000233454	1	unprocessed_pseudogene	ensembl
ZNF90P3	1	processed_pseudogene	ensembl
SAPCD2P4	1	processed_pseudogene	ensembl
SEPTIN14P1	1	unprocessed_pseudogene	ensembl
ENSG00000199231	1	snoRNA	ensembl
ENSG00000306021	4	lncRNA	ensembl
ENSG00000237572	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000244550	7	lncRNA	ensembl
PHKG1P1	1	transcribed_unprocessed_pseudogene	ensembl
SEPTIN7P4	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000236638	1	processed_pseudogene	ensembl
ZNF733P	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000290558	1	lncRNA	ensembl
ENSG00000226587	14	lncRNA	ensembl
ARAFP3	1	processed_pseudogene	ensembl
ENSG00000232165	1	processed_pseudogene	ensembl
ENSG00000230000	10	lncRNA	ensembl
ENSG00000227545	1	processed_pseudogene	ensembl
ENSG00000309918	1	lncRNA	ensembl
LINC03075	13	lncRNA	ensembl
ENSG00000227923	1	transcribed_processed_pseudogene	ensembl
ENSG00000232817	32	lncRNA	ensembl
VN1R31P	1	transcribed_processed_pseudogene	ensembl
VN1R32P	1	transcribed_unitary_pseudogene	ensembl
ENSG00000234387	13	lncRNA	ensembl
ENSG00000223889	1	transcribed_processed_pseudogene	ensembl
ENSG00000268181	7	lncRNA	ensembl
SLC25A1P2	1	processed_pseudogene	ensembl
VN1R33P	1	unitary_pseudogene	ensembl
ARAFP2	1	processed_pseudogene	ensembl
ENSG00000297390	3	lncRNA	ensembl
ZNF734P	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000230132	1	processed_pseudogene	ensembl
SEPTIN7P5	1	processed_pseudogene	ensembl
PHKG1P2	1	processed_pseudogene	ensembl
SLC29A4P2	1	unprocessed_pseudogene	ensembl
TNRC18P2	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000299257	1	lncRNA	ensembl
MIR4283-2	1	miRNA	ensembl
ENSG00000226401	1	unprocessed_pseudogene	ensembl
ENSG00000309838	7	lncRNA	ensembl
ENSG00000226411	1	transcribed_unprocessed_pseudogene	ensembl
CICP24	1	processed_pseudogene	ensembl
ENSG00000227397	1	transcribed_processed_pseudogene	ensembl
ENSG00000307247	1	lncRNA	ensembl
ENSG00000236574	1	processed_pseudogene	ensembl
ENSG00000225451	1	processed_pseudogene	ensembl
ENSG00000236299	9	lncRNA	ensembl
GABPAP	1	processed_pseudogene	ensembl
LINC02848	48	lncRNA	ensembl
NMD3P1	1	processed_pseudogene	ensembl
ENSG00000293303	4	lncRNA	ensembl
ENSG00000287588	13	lncRNA	ensembl
ENSG00000227910	1	transcribed_processed_pseudogene	ensembl
SLC25A1P3	1	processed_pseudogene	ensembl
VN1R34P	1	unitary_pseudogene	ensembl
ARAFP1	1	processed_pseudogene	ensembl
LINC01005	57	lncRNA	ensembl
VN1R35P	1	transcribed_unprocessed_pseudogene	ensembl
VN1R36P	1	unprocessed_pseudogene	ensembl
ENSG00000176232	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000278577	1	unprocessed_pseudogene	ensembl
ZNF722	1	protein_coding	ensembl
ENSG00000298251	7	lncRNA	ensembl
ZNF727	2	protein_coding	ensembl
TRIM60P17	1	processed_pseudogene	ensembl
GUSBP6	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000290564	3	lncRNA	ensembl
MTND4P2	1	unprocessed_pseudogene	ensembl
MTND4LP2	1	unprocessed_pseudogene	ensembl
MTND3P2	1	unprocessed_pseudogene	ensembl
MTCO3P8	1	unprocessed_pseudogene	ensembl
MTATP6P18	1	unprocessed_pseudogene	ensembl
MTCO2P8	1	unprocessed_pseudogene	ensembl
MTCO1P8	1	unprocessed_pseudogene	ensembl
MTND2P4	1	unprocessed_pseudogene	ensembl
MTND1P2	1	unprocessed_pseudogene	ensembl
RPL6P20	1	processed_pseudogene	ensembl
VN1R37P	1	processed_pseudogene	ensembl
VN1R38P	1	unitary_pseudogene	ensembl
SAPCD2P1	1	processed_pseudogene	ensembl
ZNF735	1	protein_coding	ensembl
ENSG00000296936	3	lncRNA	ensembl
ZNF679	2	protein_coding	ensembl
ENSG00000307132	1	lncRNA	ensembl
ENSG00000287699	32	lncRNA	ensembl
ZNF736	8	protein_coding	ensembl
TRIM60P18	1	unprocessed_pseudogene	ensembl
ENSG00000287985	9	lncRNA	ensembl
ENSG00000276650	1	unprocessed_pseudogene	ensembl
YWHAEP1	1	transcribed_processed_pseudogene	ensembl
VN1R40P	1	unitary_pseudogene	ensembl
ENSG00000308859	1	lncRNA	ensembl
ENSG00000308846	4	lncRNA	ensembl
ZNF680P1	1	processed_pseudogene	ensembl
HNRNPCP7	1	processed_pseudogene	ensembl
ZNF680	5	protein_coding	ensembl
BNIP3P42	1	processed_pseudogene	ensembl
ENSG00000235349	1	transcribed_processed_pseudogene	ensembl
ENSG00000297985	2	lncRNA	ensembl
ENSG00000286456	30	lncRNA	ensembl
ENSG00000213642	1	transcribed_processed_pseudogene	ensembl
ENSG00000224669	1	processed_pseudogene	ensembl
BNIP3P44	1	processed_pseudogene	ensembl
ENSG00000287317	2	lncRNA	ensembl
ZNF107	13	protein_coding	ensembl
BNIP3P11	1	processed_pseudogene	ensembl
MIR6839	1	miRNA	ensembl
ENSG00000224172	1	processed_pseudogene	ensembl
ENSG00000277206	1	unprocessed_pseudogene	ensembl
ZNF138	7	protein_coding	ensembl
ENSG00000287580	2	lncRNA	ensembl
ENSG00000234338	1	processed_pseudogene	ensembl
ENSG00000306252	1	lncRNA	ensembl
SEPHS1P1	1	processed_pseudogene	ensembl
EEF1DP4	1	processed_pseudogene	ensembl
ENSG00000287869	2	lncRNA	ensembl
ZNF273	7	protein_coding	ensembl
ENSG00000189316	25	lncRNA	ensembl
VN1R42P	1	processed_pseudogene	ensembl
MTDHP1	1	processed_pseudogene	ensembl
ENSG00000286342	11	lncRNA	ensembl
ENSG00000306182	1	lncRNA	ensembl
ZNF117	4	protein_coding	ensembl
ERV3-1	3	protein_coding	ensembl
RNU6-1229P	1	snRNA	ensembl
CCT6P3	28	transcribed_unprocessed_pseudogene	ensembl
ENSG00000239985	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000296802	23	lncRNA	ensembl
SNORA22C	1	snoRNA	ensembl
SNORA15B-1	1	snoRNA	ensembl
ENSG00000227113	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000296823	1	lncRNA	ensembl
GTF2IP14	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000305586	1	lncRNA	ensembl
INTS4P1	6	transcribed_unprocessed_pseudogene	ensembl
ENSG00000289108	3	lncRNA	ensembl
ENSG00000237026	1	processed_pseudogene	ensembl
ENSG00000229064	1	processed_pseudogene	ensembl
ENSG00000282381	19	lncRNA	ensembl
ENSG00000277544	1	unprocessed_pseudogene	ensembl
RSL24D1P3	1	processed_pseudogene	ensembl
ENSG00000232906	1	transcribed_processed_pseudogene	ensembl
ZNF92	5	protein_coding	ensembl
ENSG00000305734	1	lncRNA	ensembl
ENSG00000238124	1	lncRNA	ensembl
ENSG00000295782	2	lncRNA	ensembl
ENSG00000226767	1	transcribed_processed_pseudogene	ensembl
ENSG00000302298	1	lncRNA	ensembl
ENSG00000302313	6	lncRNA	ensembl
ENSG00000235421	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000304603	1	lncRNA	ensembl
ENSG00000230386	1	unprocessed_pseudogene	ensembl
LINC03006	50	lncRNA	ensembl
ENSG00000290553	4	lncRNA	ensembl
INTS4P2	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000291124	59	lncRNA	ensembl
