gene_name	num_isoforms	biotype	source
ENSMUSG00000140410	1	lncRNA	ensembl
ENSMUSG00000140375	1	lncRNA	ensembl
TTLL6	2	protein_coding	ensembl
ENSMUSG00000139998	2	lncRNA	ensembl
ENSMUSG00000140061	1	lncRNA	ensembl
Gm11535	5	lncRNA	ensembl
HOXB13	1	protein_coding	ensembl
Gm56412	1	misc_RNA	ensembl
Gm56413	1	misc_RNA	ensembl
Gm11538	3	lncRNA	ensembl
Gm53	43	lncRNA	ensembl
Gm11539	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000140338	1	lncRNA	ensembl
Mir196a-1	1	miRNA	ensembl
HOXB9	2	protein_coding	ensembl
Hoxb5os	57	lncRNA	ensembl
ENSMUSG00000140098	6	lncRNA	ensembl
ENSMUSG00000140179	1	lncRNA	ensembl
HOXB8	2	protein_coding	ensembl
ENSMUSG00000140299	4	lncRNA	ensembl
HOXB7	2	protein_coding	ensembl
HOXB6	2	protein_coding	ensembl
HOXB5	2	protein_coding	ensembl
ENSMUSG00000139924	7	lncRNA	ensembl
MIR10A	1	miRNA	ensembl
HOXB4	1	protein_coding	ensembl
HOXB3	4	protein_coding	ensembl
Gm11536	1	lncRNA	ensembl
Hoxb3os	22	lncRNA	ensembl
HOXB2	2	protein_coding	ensembl
HOXB1	2	protein_coding	ensembl
Gm11531	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000126771	2	lncRNA	ensembl
Gm11529	4	lncRNA	ensembl
SKAP1	10	protein_coding	ensembl
Gm11537	1	lncRNA	ensembl
SNX11	6	protein_coding	ensembl
ENSMUSG00000138462	1	lncRNA	ensembl
CBX1	5	protein_coding	ensembl
ENSMUSG00000130701	1	lncRNA	ensembl
Gm11517	1	transcribed_processed_pseudogene	ensembl
NFE2L1	12	protein_coding	ensembl
ENSMUSG00000129714	4	lncRNA	ensembl
Gm57378	1	lncRNA	ensembl
ENSMUSG00000130248	2	lncRNA	ensembl
COPZ2	5	protein_coding	ensembl
MIR152	1	miRNA	ensembl
Gm11523	3	lncRNA	ensembl
Gm11524	1	processed_pseudogene	ensembl
ENSMUSG00000133478	6	lncRNA	ensembl
Gm57375	7	lncRNA	ensembl
ENSMUSG00000137125	5	lncRNA	ensembl
CDK5RAP3	11	protein_coding	ensembl
D030028A08Rik	53	lncRNA	ensembl
Gm11525	6	lncRNA	ensembl
ENSMUSG00000124564	1	lncRNA	ensembl
PRR15L	5	protein_coding	ensembl
PNPO	3	protein_coding	ensembl
SP2	4	protein_coding	ensembl
ENSMUSG00000142067	1	lncRNA	ensembl
ENSMUSG00000137966	1	lncRNA	ensembl
ENSMUSG00000126792	3	lncRNA	ensembl
ENSMUSG00000126750	1	lncRNA	ensembl
ENSMUSG00000128730	4	lncRNA	ensembl
SP6	2	protein_coding	ensembl
Gm11532	9	lncRNA	ensembl
ENSMUSG00000128467	1	lncRNA	ensembl
SCRN2	4	protein_coding	ensembl
LRRC46	1	protein_coding	ensembl
Gm11533	1	processed_pseudogene	ensembl
MRPL10	2	protein_coding	ensembl
Gm11574	4	lncRNA	ensembl
OSBPL7	5	protein_coding	ensembl
ENSMUSG00000135385	1	lncRNA	ensembl
Mir8103	1	miRNA	ensembl
Gm11573	1	processed_pseudogene	ensembl
TBX21	1	protein_coding	ensembl
Gm11572	1	processed_pseudogene	ensembl
TBKBP1	6	protein_coding	ensembl
Mir7235	1	miRNA	ensembl
KPNB1	3	protein_coding	ensembl
Gm11583	1	lncRNA	ensembl
Gm57404	3	lncRNA	ensembl
NPEPPS	19	protein_coding	ensembl
Gm11592	4	lncRNA	ensembl
Gm31005	14	lncRNA	ensembl
Gm57342	1	lncRNA	ensembl
MRPL45	2	protein_coding	ensembl
Gm11594	1	processed_pseudogene	ensembl
GPR179	2	protein_coding	ensembl
SOCS7	3	protein_coding	ensembl
ENSMUSG00000142363	2	lncRNA	ensembl
Gm57393	3	lncRNA	ensembl
ARHGAP23	5	protein_coding	ensembl
ENSMUSG00000134071	1	lncRNA	ensembl
4933428G20Rik	2	lncRNA	ensembl
SRCIN1	11	protein_coding	ensembl
Gm11611	1	lncRNA	ensembl
ENSMUSG00000141345	4	lncRNA	ensembl
ENSMUSG00000141380	1	lncRNA	ensembl
ENSMUSG00000140303	1	lncRNA	ensembl
2410003L11Rik	30	lncRNA	ensembl
ENSMUSG00000127522	1	lncRNA	ensembl
ENSMUSG00000127481	2	lncRNA	ensembl
EPOP	1	protein_coding	ensembl
ENSMUSG00000124964	1	lncRNA	ensembl
Gm11613	3	lncRNA	ensembl
ENSMUSG00000143560	1	lncRNA	ensembl
Gm54799	1	miRNA	ensembl
ENSMUSG00000138623	2	lncRNA	ensembl
ENSMUSG00000138664	1	lncRNA	ensembl
MLLT6	6	protein_coding	ensembl
Mir6927	1	miRNA	ensembl
ENSMUSG00000124562	2	lncRNA	ensembl
CISD3	4	protein_coding	ensembl
PCGF2	7	protein_coding	ensembl
ENSMUSG00000124591	1	lncRNA	ensembl
PSMB3	3	protein_coding	ensembl
PIP4K2B	2	protein_coding	ensembl
Gm11614	1	lncRNA	ensembl
Mir8102	1	miRNA	ensembl
CWC25	4	protein_coding	ensembl
ENSMUSG00000139534	1	lncRNA	ensembl
Atp5l2-ps	1	processed_pseudogene	ensembl
SPMAP1	1	protein_coding	ensembl
ENSMUSG00000135049	1	lncRNA	ensembl
RPL23	5	protein_coding	ensembl
SNORA21B	1	snoRNA	ensembl
SNORA21	1	snoRNA	ensembl
LASP1	16	protein_coding	ensembl
ENSMUSG00000123765	1	lncRNA	ensembl
B230217C12Rik	4	protein_coding	ensembl
FBXO47	2	protein_coding	ensembl
Gm11630	5	lncRNA	ensembl
ENSMUSG00000130561	1	lncRNA	ensembl
PLXDC1	4	protein_coding	ensembl
Gm54848	1	miRNA	ensembl
ENSMUSG00000134933	1	lncRNA	ensembl
Gm11633	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000140402	3	lncRNA	ensembl
ENSMUSG00000122379	1	lncRNA	ensembl
ARL5C	2	protein_coding	ensembl
ENSMUSG00000139912	1	lncRNA	ensembl
CACNB1	6	protein_coding	ensembl
Gm11629	1	lncRNA	ensembl
ENSMUSG00000132252	1	lncRNA	ensembl
RPL19	3	protein_coding	ensembl
Gm54878	1	miRNA	ensembl
STAC2	2	protein_coding	ensembl
ENSMUSG00000133555	1	lncRNA	ensembl
ENSMUSG00000126781	2	lncRNA	ensembl
Gm11631	1	processed_pseudogene	ensembl
ENSMUSG00000124224	1	lncRNA	ensembl
FBXL20	7	protein_coding	ensembl
Gm11632	1	lncRNA	ensembl
MED1	7	protein_coding	ensembl
Gm11604	1	processed_pseudogene	ensembl
ENSMUSG00000122675	3	lncRNA	ensembl
CDK12	6	protein_coding	ensembl
Gm54932	1	miRNA	ensembl
ENSMUSG00000122012	2	lncRNA	ensembl
Mir5119	1	miRNA	ensembl
Gm54933	1	rRNA	ensembl
Gm20644	1	lncRNA	ensembl
ENSMUSG00000124553	1	lncRNA	ensembl
ENSMUSG00000140407	6	lncRNA	ensembl
ENSMUSG00000123462	2	lncRNA	ensembl
ENSMUSG00000141507	2	lncRNA	ensembl
ENSMUSG00000122288	11	lncRNA	ensembl
NEUROD2	1	protein_coding	ensembl
ENSMUSG00000122360	1	lncRNA	ensembl
ENSMUSG00000122321	2	lncRNA	ensembl
PPP1R1B	7	protein_coding	ensembl
1700003D09Rik	2	lncRNA	ensembl
STARD3	7	protein_coding	ensembl
ENSMUSG00000135920	1	lncRNA	ensembl
TCAP	1	protein_coding	ensembl
ENSMUSG00000135890	1	lncRNA	ensembl
PNMT	2	protein_coding	ensembl
PGAP3	5	protein_coding	ensembl
ERBB2	3	protein_coding	ensembl
Gm54986	1	snRNA	ensembl
MIEN1	1	protein_coding	ensembl
Gm12352	1	lncRNA	ensembl
ENSMUSG00000127162	3	lncRNA	ensembl
GRB7	6	protein_coding	ensembl
ENSMUSG00000127207	1	lncRNA	ensembl
IKZF3	4	protein_coding	ensembl
RNU2-58P	1	snRNA	ensembl
ENSMUSG00000133698	2	lncRNA	ensembl
ENSMUSG00000133665	2	lncRNA	ensembl
ZPBP2	6	protein_coding	ensembl
ENSMUSG00000137986	10	lncRNA	ensembl
ENSMUSG00000138028	2	lncRNA	ensembl
ORMDL3	1	protein_coding	ensembl
ENSMUSG00000138069	1	lncRNA	ensembl
ENSMUSG00000138107	1	lncRNA	ensembl
LRRC3C	1	protein_coding	ensembl
ENSMUSG00000130252	1	lncRNA	ensembl
Srsf3-ps	1	processed_pseudogene	ensembl
GSDMA	2	protein_coding	ensembl
GSDMA	7	protein_coding	ensembl
GSDMA	1	protein_coding	ensembl
ENSMUSG00000131477	1	lncRNA	ensembl
PSMD3	5	protein_coding	ensembl
Gm12356	1	lncRNA	ensembl
ENSMUSG00000141766	13	lncRNA	ensembl
CSF3	1	protein_coding	ensembl
MED24	12	protein_coding	ensembl
SNORD124	1	snoRNA	ensembl
THRA	9	protein_coding	ensembl
Gm57390	1	lncRNA	ensembl
NR1D1	2	protein_coding	ensembl
ENSMUSG00000129623	1	lncRNA	ensembl
ENSMUSG00000142959	18	lncRNA	ensembl
ENSMUSG00000142988	1	lncRNA	ensembl
ENSMUSG00000123930	1	lncRNA	ensembl
MSL1	6	protein_coding	ensembl
Gm12359	3	lncRNA	ensembl
CASC3	4	protein_coding	ensembl
RAPGEFL1	3	protein_coding	ensembl
WIPF2	4	protein_coding	ensembl
Gm55093	1	snRNA	ensembl
CDC6	4	protein_coding	ensembl
RARA	7	protein_coding	ensembl
ENSMUSG00000141581	1	lncRNA	ensembl
ENSMUSG00000141612	1	lncRNA	ensembl
Gm22061	1	snRNA	ensembl
ENSMUSG00000126542	1	lncRNA	ensembl
ENSMUSG00000122174	2	lncRNA	ensembl
GJD3	1	protein_coding	ensembl
TOP2A	7	protein_coding	ensembl
SNORA80B	1	snoRNA	ensembl
Gm23451	1	snoRNA	ensembl
ENSMUSG00000122684	1	lncRNA	ensembl
ENSMUSG00000126073	2	lncRNA	ensembl
IGFBP4	6	protein_coding	ensembl
TNS4	4	protein_coding	ensembl
ENSMUSG00000131221	1	lncRNA	ensembl
CCR7	1	protein_coding	ensembl
Gm57398	41	lncRNA	ensembl
Gm57360	1	lncRNA	ensembl
SMARCE1	6	protein_coding	ensembl
ENSMUSG00000135828	6	lncRNA	ensembl
KRT222	3	protein_coding	ensembl
KRT24	1	protein_coding	ensembl
ENSMUSG00000123079	1	lncRNA	ensembl
Gm12358	1	processed_pseudogene	ensembl
KRT25	1	protein_coding	ensembl
KRT26	2	protein_coding	ensembl
KRT27	1	protein_coding	ensembl
KRT28	1	protein_coding	ensembl
KRT10	2	protein_coding	ensembl
Gm11940	1	lncRNA	ensembl
KRT12	1	protein_coding	ensembl
A830036E02Rik	7	lncRNA	ensembl
KRT20	1	protein_coding	ensembl
KRT23	1	protein_coding	ensembl
KRT39	2	protein_coding	ensembl
KRT40	2	protein_coding	ensembl
ENSMUSG00000129646	1	lncRNA	ensembl
KRTAP3-3	1	protein_coding	ensembl
KRTAP3-3	1	protein_coding	ensembl
Gm11939	1	protein_coding	ensembl
KRTAP3-1	1	protein_coding	ensembl
KRTAP1-1	1	protein_coding	ensembl
ENSMUSG00000134059	19	lncRNA	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP10-4	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-7	1	protein_coding	ensembl
KRTAP4-7	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
Gm14182	1	unprocessed_pseudogene	ensembl
KRTAP4-3	1	protein_coding	ensembl
Gm11557	1	processed_pseudogene	ensembl
4930415H17Rik	1	unprocessed_pseudogene	ensembl
Gm14190	1	protein_coding	ensembl
Gm52959	1	unprocessed_pseudogene	ensembl
Gm52961	1	unprocessed_pseudogene	ensembl
Gm52962	1	unprocessed_pseudogene	ensembl
Gm14186	1	unprocessed_pseudogene	ensembl
Gm14193	1	processed_pseudogene	ensembl
Gm14180	1	protein_coding	ensembl
Gm52963	1	unprocessed_pseudogene	ensembl
Gm14188	1	processed_pseudogene	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
KRTAP4-3	1	protein_coding	ensembl
Krtap4-27	1	protein_coding	ensembl
Gm11556	1	processed_pseudogene	ensembl
KRTAP4-1	1	protein_coding	ensembl
Gm26324	1	snRNA	ensembl
Krtap9-21	1	protein_coding	ensembl
Krtap9-20	1	protein_coding	ensembl
Krtap9-1	1	protein_coding	ensembl
Krtap9-22	1	protein_coding	ensembl
Gm11566	1	unprocessed_pseudogene	ensembl
Krtap31-1	1	protein_coding	ensembl
ENSMUSG00000124277	2	lncRNA	ensembl
Krtap31-3	1	protein_coding	ensembl
Gm11560	1	processed_pseudogene	ensembl
Krtap31-2	1	protein_coding	ensembl
KRTAP9-1	1	protein_coding	ensembl
Gm11561	1	unprocessed_pseudogene	ensembl
Gm11553	1	unprocessed_pseudogene	ensembl
KRTAP29-1	1	protein_coding	ensembl
KRTAP16-1	1	protein_coding	ensembl
Gm11558	1	processed_pseudogene	ensembl
Krtap17-1	1	protein_coding	ensembl
ENSMUSG00000131879	1	lncRNA	ensembl
KRT33A	2	protein_coding	ensembl
KRT33A	1	protein_coding	ensembl
KRT34	1	protein_coding	ensembl
KRT33A	1	protein_coding	ensembl
Gm11571	1	lncRNA	ensembl
Gm52966	1	unprocessed_pseudogene	ensembl
KRT32	2	protein_coding	ensembl
KRT35	2	protein_coding	ensembl
KRT36	1	protein_coding	ensembl
Gm12347	1	lncRNA	ensembl
Krt13	3	protein_coding	ensembl
KRT15	2	protein_coding	ensembl
KRT19	3	protein_coding	ensembl
ENSMUSG00000131753	4	lncRNA	ensembl
ENSMUSG00000141781	1	lncRNA	ensembl
KRT9	1	protein_coding	ensembl
KRT14	2	protein_coding	ensembl
Gm11597	1	unprocessed_pseudogene	ensembl
Gm11598	1	processed_pseudogene	ensembl
KRT16	1	protein_coding	ensembl
ENSMUSG00000132378	1	lncRNA	ensembl
KRT17	1	protein_coding	ensembl
Krt42	2	protein_coding	ensembl
ENSMUSG00000128685	2	lncRNA	ensembl
Gm14206	3	lncRNA	ensembl
Gm12349	4	lncRNA	ensembl
ENSMUSG00000140437	1	lncRNA	ensembl
Eif1	5	protein_coding	ensembl
ENSMUSG00000141373	1	lncRNA	ensembl
ENSMUSG00000141338	1	lncRNA	ensembl
GAST	1	protein_coding	ensembl
HAP1	5	protein_coding	ensembl
Gm20394	1	lncRNA	ensembl
Gm10039	1	processed_pseudogene	ensembl
JUP	9	protein_coding	ensembl
Gm12348	17	lncRNA	ensembl
P3H4	2	protein_coding	ensembl
FKBP10	5	protein_coding	ensembl
NT5C3B	11	protein_coding	ensembl
ENSMUSG00000138061	2	lncRNA	ensembl
KLHL10	2	protein_coding	ensembl
Gm55321	1	miRNA	ensembl
KLHL11	1	protein_coding	ensembl
ACLY	7	protein_coding	ensembl
Mir7116	1	miRNA	ensembl
ENSMUSG00000142918	1	lncRNA	ensembl
ODAD4	5	protein_coding	ensembl
Gm53036	1	unprocessed_pseudogene	ensembl
CNP	4	protein_coding	ensembl
DNAJC7	22	protein_coding	ensembl
NKIRAS2	6	protein_coding	ensembl
ZNF385C	4	protein_coding	ensembl
Gm44544	1	unitary_pseudogene	ensembl
ENSMUSG00000136069	1	lncRNA	ensembl
ENSMUSG00000129907	2	lncRNA	ensembl
Dhx58os	3	lncRNA	ensembl
DHX58	6	protein_coding	ensembl
ENSMUSG00000128825	1	lncRNA	ensembl
KAT2A	4	protein_coding	ensembl
HSPB9	2	protein_coding	ensembl
RAB5C	4	protein_coding	ensembl
ENSMUSG00000134766	4	lncRNA	ensembl
KCNH4	2	protein_coding	ensembl
HCRT	2	protein_coding	ensembl
GHDC	3	protein_coding	ensembl
RN7SKP26	1	misc_RNA	ensembl
STAT5B	3	protein_coding	ensembl
ENSMUSG00000128051	1	lncRNA	ensembl
STAT5A	7	protein_coding	ensembl
STAT3	14	protein_coding	ensembl
ENSMUSG00000140117	5	lncRNA	ensembl
CAVIN1	2	protein_coding	ensembl
Gm57383	1	lncRNA	ensembl
ENSMUSG00000122402	1	lncRNA	ensembl
ATP6V0A1	9	protein_coding	ensembl
Gm57395	1	lncRNA	ensembl
Mir6928	1	miRNA	ensembl
NAGLU	3	protein_coding	ensembl
HSD17B1	1	protein_coding	ensembl
COASY	4	protein_coding	ensembl
MLX	7	protein_coding	ensembl
PSMC3IP	4	protein_coding	ensembl
RETREG3	5	protein_coding	ensembl
TUBG1	2	protein_coding	ensembl
Gm55579	1	miRNA	ensembl
TUBG2	1	protein_coding	ensembl
PLEKHH3	6	protein_coding	ensembl
CNTNAP1	2	protein_coding	ensembl
CCR10	1	protein_coding	ensembl
EZH1	9	protein_coding	ensembl
ENSMUSG00000123944	1	lncRNA	ensembl
ENSMUSG00000124308	1	lncRNA	ensembl
RAMP2	8	protein_coding	ensembl
VPS25	7	protein_coding	ensembl
WNK4	5	protein_coding	ensembl
ENSMUSG00000133274	1	lncRNA	ensembl
Gm11615	2	lncRNA	ensembl
COA3	2	protein_coding	ensembl
CNTD1	3	protein_coding	ensembl
BECN1	17	protein_coding	ensembl
Gm11617	1	processed_pseudogene	ensembl
PSME3	5	protein_coding	ensembl
AOC2	2	protein_coding	ensembl
AOC3	2	protein_coding	ensembl
Gm28156	1	lncRNA	ensembl
ENSMUSG00000133385	3	lncRNA	ensembl
Gm11618	1	unprocessed_pseudogene	ensembl
ENSMUSG00000133351	1	lncRNA	ensembl
Gm11619	1	transcribed_processed_pseudogene	ensembl
Gm55747	1	miRNA	ensembl
ENSMUSG00000133229	1	lncRNA	ensembl
Gm52986	1	unprocessed_pseudogene	ensembl
G6PC1	1	protein_coding	ensembl
ENSMUSG00000133419	1	lncRNA	ensembl
RNU2-66P	1	snRNA	ensembl
Gm27029	2	protein_coding	ensembl
AARSD1	5	protein_coding	ensembl
PTGES3L	5	protein_coding	ensembl
Mir6929	1	miRNA	ensembl
RUNDC1	1	protein_coding	ensembl
ENSMUSG00000133189	1	lncRNA	ensembl
RPL27	5	protein_coding	ensembl
IFI35	3	protein_coding	ensembl
Gm11626	1	lncRNA	ensembl
VAT1	1	protein_coding	ensembl
RND2	3	protein_coding	ensembl
Gm11625	1	processed_pseudogene	ensembl
BRCA1	7	protein_coding	ensembl
NBR1	21	protein_coding	ensembl
TMEM106A	6	protein_coding	ensembl
CCDC200	2	protein_coding	ensembl
Gm26316	1	snRNA	ensembl
Gm11635	15	lncRNA	ensembl
RDM1	5	protein_coding	ensembl
Gm23849	1	snRNA	ensembl
Gm24950	1	snRNA	ensembl
Gm23971	1	snRNA	ensembl
Rnu2-10	1	snRNA	ensembl
ARL4D	1	protein_coding	ensembl
ENSMUSG00000122395	3	lncRNA	ensembl
ENSMUSG00000122325	13	lncRNA	ensembl
ENSMUSG00000122293	1	lncRNA	ensembl
DHX8	5	protein_coding	ensembl
ENSMUSG00000122552	1	lncRNA	ensembl
ENSMUSG00000122471	2	lncRNA	ensembl
ETV4	12	protein_coding	ensembl
ENSMUSG00000122429	5	lncRNA	ensembl
ENSMUSG00000122512	1	lncRNA	ensembl
ENSMUSG00000138172	2	lncRNA	ensembl
ENSMUSG00000140732	2	lncRNA	ensembl
ENSMUSG00000140773	2	lncRNA	ensembl
MEOX1	1	protein_coding	ensembl
Gm11551	1	lncRNA	ensembl
ENSMUSG00000141195	4	lncRNA	ensembl
ENSMUSG00000127003	5	lncRNA	ensembl
ENSMUSG00000127049	2	lncRNA	ensembl
Rpl27-ps2	1	transcribed_processed_pseudogene	ensembl
4930417O22Rik	4	lncRNA	ensembl
SOST	1	protein_coding	ensembl
Gm20659	3	lncRNA	ensembl
Dusp3	7	protein_coding	ensembl
CFAP97D1	3	protein_coding	ensembl
MPP3	9	protein_coding	ensembl
E130111B04Rik	1	lncRNA	ensembl
CD300LG	4	protein_coding	ensembl
ENSMUSG00000138367	2	lncRNA	ensembl
MPP2	6	protein_coding	ensembl
Gm57373	8	lncRNA	ensembl
PPY	2	protein_coding	ensembl
PYY	4	protein_coding	ensembl
Gm11584	1	processed_pseudogene	ensembl
Gm11585	1	processed_pseudogene	ensembl
Gm11586	3	lncRNA	ensembl
NAGS	3	protein_coding	ensembl
TMEM101	3	protein_coding	ensembl
LSM12	5	protein_coding	ensembl
G6PC3	7	protein_coding	ensembl
HDAC5	20	protein_coding	ensembl
ENSMUSG00000135889	4	lncRNA	ensembl
Mir8101	1	miRNA	ensembl
ENSMUSG00000131358	1	lncRNA	ensembl
HROB	5	protein_coding	ensembl
ENSMUSG00000143667	1	lncRNA	ensembl
ASB16	1	protein_coding	ensembl
ENSMUSG00000134908	1	lncRNA	ensembl
TMUB2	5	protein_coding	ensembl
ATXN7L3	6	protein_coding	ensembl
ENSMUSG00000134271	4	lncRNA	ensembl
UBTF	13	protein_coding	ensembl
C030013E06Rik	2	lncRNA	ensembl
SLC4A1	5	protein_coding	ensembl
Bloodlinc	7	lncRNA	ensembl
Gm34253	11	lncRNA	ensembl
RUNDC3A	10	protein_coding	ensembl
ENSMUSG00000135276	3	lncRNA	ensembl
SLC25A39	15	protein_coding	ensembl
ENSMUSG00000125753	2	lncRNA	ensembl
Mir6930	1	miRNA	ensembl
Gm57400	1	lncRNA	ensembl
ENSMUSG00000123981	3	lncRNA	ensembl
Gm57356	1	lncRNA	ensembl
GRN	11	protein_coding	ensembl
FAM171A2	3	protein_coding	ensembl
ITGA2B	10	protein_coding	ensembl
ENSMUSG00000142278	2	lncRNA	ensembl
Metazoa_SRP	1	misc_RNA	ensembl
GPATCH8	6	protein_coding	ensembl
Gm11628	1	processed_pseudogene	ensembl
Mdk-ps1	1	processed_pseudogene	ensembl
Gm25337	1	snRNA	ensembl
ENSMUSG00000128269	3	lncRNA	ensembl
ENSMUSG00000128309	1	lncRNA	ensembl
Gm11627	16	lncRNA	ensembl
ENSMUSG00000140342	2	lncRNA	ensembl
FZD2	1	protein_coding	ensembl
ENSMUSG00000131017	1	lncRNA	ensembl
ENSMUSG00000122431	1	lncRNA	ensembl
Gm11636	1	lncRNA	ensembl
2810433D01Rik	5	lncRNA	ensembl
ENSMUSG00000143396	1	lncRNA	ensembl
Psmb5-ps	1	processed_pseudogene	ensembl
Gm56048	1	miRNA	ensembl
MEIOC	3	protein_coding	ensembl
ENSMUSG00000136486	1	lncRNA	ensembl
CCDC43	4	protein_coding	ensembl
ENSMUSG00000122982	4	lncRNA	ensembl
ENSMUSG00000129712	5	lncRNA	ensembl
ENSMUSG00000129672	12	lncRNA	ensembl
Gm11637	1	transcribed_processed_pseudogene	ensembl
Gm16342	1	transcribed_unitary_pseudogene	ensembl
ENSMUSG00000129755	1	lncRNA	ensembl
ADAM11	9	protein_coding	ensembl
GJC1	5	protein_coding	ensembl
Gm22683	1	snoRNA	ensembl
HIGD1B	3	protein_coding	ensembl
EFTUD2	13	protein_coding	ensembl
ENSMUSG00000140521	1	lncRNA	ensembl
CCDC103	2	protein_coding	ensembl
FAM187A	1	protein_coding	ensembl
GFAP	3	protein_coding	ensembl
KIF18B	2	protein_coding	ensembl
C1QL1	1	protein_coding	ensembl
ENSMUSG00000124598	2	lncRNA	ensembl
2410004I01Rik	9	lncRNA	ensembl
ENSMUSG00000138616	5	lncRNA	ensembl
DCAKD	5	protein_coding	ensembl
Mir6931	1	miRNA	ensembl
NMT1	3	protein_coding	ensembl
PLCD3	5	protein_coding	ensembl
ACBD4	15	protein_coding	ensembl
Gm57337	4	lncRNA	ensembl
HEXIM1	1	protein_coding	ensembl
Gm57409	2	lncRNA	ensembl
HEXIM2	5	protein_coding	ensembl
ENSMUSG00000134385	1	lncRNA	ensembl
ENSMUSG00000128643	3	lncRNA	ensembl
FMNL1	7	protein_coding	ensembl
Gm20511	1	lncRNA	ensembl
Efcab15	4	protein_coding	ensembl
SPATA32	1	protein_coding	ensembl
ENSMUSG00000140614	2	lncRNA	ensembl
ENSMUSG00000140574	5	lncRNA	ensembl
MAP3K14	4	protein_coding	ensembl
1700028N14Rik	1	lncRNA	ensembl
ENSMUSG00000126101	1	lncRNA	ensembl
ENSMUSG00000140184	1	lncRNA	ensembl
ARHGAP27	11	protein_coding	ensembl
Arhgap27os3	4	lncRNA	ensembl
Arhgap27os2	1	lncRNA	ensembl
Arhgap27os1	2	lncRNA	ensembl
PLEKHM1	2	protein_coding	ensembl
ENSMUSG00000132327	1	lncRNA	ensembl
Gm39397	13	lncRNA	ensembl
ENSMUSG00000132242	1	lncRNA	ensembl
ENSMUSG00000132281	1	lncRNA	ensembl
LRRC37B	1	protein_coding	ensembl
ENSMUSG00000123940	6	lncRNA	ensembl
LRRC37B	2	protein_coding	ensembl
Gm11643	1	processed_pseudogene	ensembl
1700072I22Rik	12	lncRNA	ensembl
LYZL6	3	protein_coding	ensembl
RPRML	1	protein_coding	ensembl
GOSR2	3	protein_coding	ensembl
C130046K22Rik	13	lncRNA	ensembl
Gm11642	1	lncRNA	ensembl
WNT9B	1	protein_coding	ensembl
WNT3	1	protein_coding	ensembl
ENSMUSG00000131157	1	lncRNA	ensembl
NSF	10	protein_coding	ensembl
Gm8738	1	processed_pseudogene	ensembl
ARL17A	4	protein_coding	ensembl
ENSMUSG00000129076	1	lncRNA	ensembl
CRHR1	1	protein_coding	ensembl
ENSMUSG00000140391	1	lncRNA	ensembl
SPPL2C	2	protein_coding	ensembl
ENSMUSG00000127744	1	lncRNA	ensembl
MAPT	12	protein_coding	ensembl
Gm11659	1	lncRNA	ensembl
Gm22743	1	snoRNA	ensembl
Gm56150	1	miRNA	ensembl
ENSMUSG00000127791	2	lncRNA	ensembl
KANSL1	6	protein_coding	ensembl
ENSMUSG00000131863	2	lncRNA	ensembl
Gm56155	1	miRNA	ensembl
Gm57388	3	lncRNA	ensembl
ENSMUSG00000143621	2	lncRNA	ensembl
Gm11660	1	transcribed_processed_pseudogene	ensembl
CDC27	5	protein_coding	ensembl
MYL4	8	protein_coding	ensembl
Gm11665	6	lncRNA	ensembl
Gm22000	2	lncRNA	ensembl
Gm11661	1	transcribed_processed_pseudogene	ensembl
Gm11663	1	processed_pseudogene	ensembl
ENSMUSG00000143762	2	lncRNA	ensembl
ENSMUSG00000143799	1	lncRNA	ensembl
ITGB3	2	protein_coding	ensembl
ENSMUSG00000143564	1	lncRNA	ensembl
Gm11662	1	processed_pseudogene	ensembl
EFCAB13	7	protein_coding	ensembl
Gm11623	1	processed_pseudogene	ensembl
ENSMUSG00000138797	2	lncRNA	ensembl
Gm11621	1	processed_pseudogene	ensembl
Gm11622	1	processed_pseudogene	ensembl
Gm11624	1	processed_pseudogene	ensembl
ENSMUSG00000137294	2	lncRNA	ensembl
RNU6-1179P	1	snRNA	ensembl
Gm57401	1	lncRNA	ensembl
METTL2B	5	protein_coding	ensembl
ENSMUSG00000131356	1	lncRNA	ensembl
Gm56172	1	misc_RNA	ensembl
Gm11620	1	processed_pseudogene	ensembl
1700052K11Rik	2	lncRNA	ensembl
TLK2	12	protein_coding	ensembl
ENSMUSG00000123421	6	lncRNA	ensembl
MRC2	5	protein_coding	ensembl
MARCHF10	5	protein_coding	ensembl
Gm11638	5	lncRNA	ensembl
Gm11640	1	lncRNA	ensembl
